7/19/2013,66,6958845,65.59,66,65.28
7/18/2013,65.3,5061061,65.37,65.7755,65.15
7/17/2013,65.56,4853408,65.24,65.64,65.13
7/16/2013,64.95,16526210,65.24,65.4,64.71
7/15/2013,65.26,15601040,64.79,65.32,64.67
7/12/2013,64.84,16577650,64.26,64.85,64.25
7/11/2013,64.32,6187457,64.11,64.44,63.88
7/10/2013,63.53,4849519,63.62,63.88,63.31
7/9/2013,63.5,4831237,63.31,63.68,63.205
7/8/2013,63.04,5877394,62.51,63.21,62.3101
7/5/2013,62.31,4281660,62.11,62.415,61.52
7/3/2013,61.84,3783103,61.47,62.01,61.06
7/2/2013,61.79,6708306,61.21,62.185,61.05
7/1/2013,61.23,5100523,60.73,61.63,60.73
6/28/2013,60.5,6164469,60.3,60.77,60.04
6/27/2013,60.34,3705351,60.62,61.1,60.31
6/26/2013,60.33,4010484,60.37,60.45,59.758
6/25/2013,59.83,6071828,59.81,60.015,59.37
6/24/2013,59.35,7389868,59.78,59.895,58.71
6/21/2013,60.36,8781148,60.77,60.8,59.5514
6/20/2013,60.28,7986481,61.13,61.21,60.12
6/19/2013,61.71,5931110,62.15,62.57,61.71
6/18/2013,62.1,3436657,61.94,62.23,61.75
6/17/2013,61.94,3663814,61.45,62.05,61.44
6/14/2013,61.03,3327760,61.67,61.71,60.865
6/13/2013,61.65,5346507,60.67,61.72,60.38
6/12/2013,60.88,5031353,62.27,62.27,60.793
6/11/2013,61.91,4697993,61.72,62.1754,61.36
6/10/2013,62.2,4148183,62.36,62.44,61.95
6/7/2013,62.32,5081016,62.17,62.38,61.76
6/6/2013,61.91,6616704,61.51,61.92,60.963
6/5/2013,61.62,7571868,61.96,62.11,61.44
6/4/2013,61.68,5171843,61.89,62.08,61.32
6/3/2013,62.09,6814092,61.58,62.1,61.28
5/31/2013,61.34,8033079,62.12,62.65,61.34
5/30/2013,62.28,5657919,62.58,62.61,62.053
5/29/2013,62.78,6431668,62.49,63.01,62.2
5/28/2013,62.84,5906040,63.24,63.61,62.72
5/24/2013,62.53,4599865,62.54,62.6233,62.1801
5/23/2013,62.79,5242693,62.03,62.9257,61.9
5/22/2013,62.74,9336667,63.54,63.97,62.57
5/21/2013,64.31,6529147,64.25,64.769,63.8
5/20/2013,64.03,6190150,63.3,64.4562,63.25
5/17/2013,63.31,7060541,62.39,63.31,62.37
5/16/2013,62.43,5195015,62.37,62.87,62.24
5/15/2013,62.42,8092235,62.84,62.84,61.86
5/14/2013,63.06,6908589,62.02,63.14,61.84
5/13/2013,62,12518460,62.11,62.33,61.75
5/10/2013,62.23,12466210,62.44,62.58,61.82
5/9/2013,62.58,11004270,62.56,62.89,62.33
5/8/2013,62.59,6476002,62.8,62.94,62.33
5/7/2013,62.84,5933479,62.38,62.99,62.26
5/6/2013,62.22,5802276,61.96,62.42,61.71
5/3/2013,61.92,6434310,61.41,61.97,61.25
5/2/2013,60.96,8317563,60.1,61.23,59.95
5/1/2013,60.01,7145199,60.15,60.72,59.9
4/30/2013,60.45,6170160,59.84,60.45,59.51
4/29/2013,59.9,5613798,59.29,60.05,59.021
4/26/2013,58.91,6295782,58.42,59,58.359
4/25/2013,58.37,6271337,58.37,58.77,57.72
4/24/2013,58.26,7780082,57.89,58.55,57.89
4/23/2013,57.78,7518205,57.61,57.8,57
4/22/2013,57.39,5465652,57.58,57.79,56.915
4/19/2013,57.49,6396654,57.64,57.99,57.04
4/18/2013,57.32,6170344,56.96,57.57,56.465
4/17/2013,56.81,7038108,57.17,57.2,56.38
4/16/2013,57.44,9321715,58.01,58.01,56.883
4/15/2013,57.24,9748150,58.72,58.72,57.2
4/12/2013,59.36,5137389,59.63,59.86,59.08
4/11/2013,60.16,6837247,60.4,60.63,59.83
4/10/2013,60.25,5450408,59.98,60.6,59.89
4/9/2013,59.78,4602792,59.51,60.06,59
4/8/2013,59.31,4744039,58.6,59.34,58.51
4/5/2013,58.54,6675694,58.38,58.69,58.06
4/4/2013,58.88,4965199,59.22,59.41,58.7
4/3/2013,59.28,5533913,60.14,60.35,59.13
4/2/2013,60.04,4719846,60.58,60.65,59.85
4/1/2013,60.48,4124336,60.2,60.7,60.02
3/28/2013,60.1,5282993,60.4,60.59,60.06
